"SMILES","logPow","UNIT {logPow}","Water solubility","UNIT {Water solubility}","logPow {measured, converted}","UNIT {logPow}","Water solubility {measured, converted}","UNIT {Water solubility}"
"[NH2:10][C:9]1=[CH:8][C:7]2=[C:17]3[C:12]([CH:13]=[CH:14][C:15]4=[C:16]3[C:4]([CH:5]=[CH:6]2)=[CH:3][CH:2]=[CH:1]4)=[CH:11]1","4.31","Log unit","-","-","2042000.0","% ","-","-"
"NC1=CC=C2C=CC3=C4C(C=CC1=C24)=CC=C3","4.31","Log unit","-","-","2042000.0","% ","-","-"
"[CH3:17][CH2:16][CH2:15][C@H:14]1[C:12](=[O:13])[N:11]2[N:20]([C:18]1=[O:19])[C:21]1=[C:5]([CH:4]=[CH:3][C:2]([CH3:1])=[CH:22]1)[N:6]=[C:7]2[N:8]([CH3:9])[CH3:10]","1.78","Log unit","-","-","6026.0","% ","-","-"
"[NH2:3][C:2]1=[N:1][C:16]2=[C:7]([N:8]=[CH:9][N:10]2[CH2:11][O:12][CH2:13][CH2:14][OH:15])[C:5]([OH:6])=[N:4]1","0.02","Log unit","-","-","104.7","% ","-","-"
"[Cl:4][CH2:3][C:1]([Cl:5])=[CH2:2]","2.34","Log unit","-","-","21880.0","% ","-","-"
"[CH3:25][CH2:24][CH2:23][NH:22][CH2:21][C@@H:19]([OH:20])[CH2:18][O:17][C:16]1=[C:11]([CH:12]=[CH:13][CH:14]=[CH:15]1)[C:9](=[O:10])[CH2:8][CH2:7][C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1","4.63","Log unit","-","-","4266000.0","% ","-","-"
"[CH3:12][CH2:11][CH2:10][O:9][CH2:8][C@@H:6]([CH3:7])[O:5][CH2:4][C@H:2]([CH3:1])[OH:3]","0.99","Log unit","-","-","977.2","% ","-","-"
"[CH3:8][CH2:7][CH2:6][O:5][CH2:4][C@H:2]([CH3:1])[OH:3]","0.62","Log unit","-","-","416.9","% ","-","-"
"[CH3:14][O:1][CH2:2][C@@H:3]([CH3:13])[O:4][CH2:5][C@@H:6]([CH3:12])[O:7][CH2:8][C@H:9]([CH3:11])[OH:10]","0.31","Log unit","-","-","204.2","% ","-","-"
"[ClH:20].[CH3:10][CH:9]([CH3:11])[NH:8][CH2:7][CH:5]([OH:6])[CH2:4][O:3][C:2]1=[CH:12][CH:13]=[CH:14][C:15]2=[C:1]1[CH:19]=[CH:18][CH:17]=[CH:16]2","2.53","Log unit","-","-","33880.0","% ","-","-"
"[CH3:1][CH:2]([CH3:3])[NH:4][CH2:5][C@H:6]([OH:7])[CH2:8][O:9][C:10]1=[CH:11][CH:12]=[CH:13][C:14]2=[C:19]1[CH:18]=[CH:17][CH:16]=[CH:15]2","2.98","Log unit","-","-","95500.0","% ","-","-"
"[CH3:6][C:5]1=[CH:7][C:8]([O:9][CH2:10][C@H:11]([OH:12])[CH2:13][NH:14][C:15]([CH3:16])([CH3:17])[CH3:18])=[C:2]([Cl:1])[CH:3]=[CH:4]1","2.8","Log unit","-","-","63100.0","% ","-","-"
"[CH3:17][CH2:16][CH2:15][CH2:14][O:13][CH2:12][C@@H:10]([CH3:11])[O:9][CH2:8][C@@H:6]([CH3:7])[O:5][CH2:4][C@H:2]([CH3:1])[OH:3]","1.9","Log unit","-","-","7943.0","% ","-","-"
"[CH3:13][CH2:12][CH2:11][CH2:10][O:1][CH2:2][C@@H:3]([CH3:9])[O:4][CH2:5][C@H:6]([CH3:8])[OH:7]","1.52","Log unit","-","-","3311.0","% ","-","-"
"[CH3:23][O:22][C:20](=[O:21])[C@@H:18]([CH3:19])[O:17][C:16]1=[CH:24][CH:25]=[C:13]([O:12][C:11]2=[C:2]([Cl:1])[CH:3]=[C:4]([CH:9]=[N:10]2)[C:5]([F:6])([F:7])[F:8])[CH:14]=[CH:15]1","3.52","Log unit","-","-","331100.0","% ","-","-"
"[CH3:16][N:15]([CH3:17])[C:14](\[CH2:13][CH2:12][S:11][CH2:10][C:7]1=[CH:8][S:9][C:5]([N:4]=[C:2]([NH2:1])[NH2:3])=[N:6]1)=[N:18]/[S:19]([NH2:22])(=[O:20])=[O:21]","-0.18","Log unit","-","-","66.07","% ","-","-"
"[CH3:2][C:1]([CH3:3])([CH3:4])[I:5]","3.1","Log unit","-","-","125900.0","% ","-","-"
"[CH3:5][C@@H:3]([Cl:4])[CH2:2][Cl:1]","2.07","Log unit","-","-","11750.0","% ","-","-"
"CC(C)(C)Cl","1.82","Log unit","-","-","6607.0","% ","-","-"
"[CH3:3][C:2]([CH3:4])([CH3:5])[Br:1]","2.71","Log unit","-","-","51290.0","% ","-","-"
"[F:5][CH2:4][CH2:3][CH2:2][Br:1]","1.44","Log unit","-","-","2754.0","% ","-","-"
"[OH:17][CH:16]([CH2:18][S:19](=[O:20])(=[O:21])[C:22]1=[CH:28][CH:27]=[C:25]([F:26])[CH:24]=[CH:23]1)[C:14](=[O:15])[NH:13][C:12]1=[CH:1][C:2](=[C:7]([CH:10]=[CH:11]1)[C:8]#[N:9])[C:3]([F:4])([F:5])[F:6]","2.51","Log unit","-","-","32360.0","% ","-","-"
"[OH:28][C:29](=[O:30])\[CH:31]=[CH:32]/[C:33]([OH:35])=[O:34].[CH3:14][CH2:13][O:12][C:10](=[O:11])[C@@H:9]([CH2:8][CH2:7][C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1)[NH:15][C@H:16]([CH3:17])[C:18](=[O:19])[N:20]1[CH2:27][CH2:26][CH2:25][C@H:21]1[C:22]([OH:24])=[O:23]","1.64","Log unit","-","-","4365.0","% ","-","-"
"[NH2:19][CH2:18][CH2:17][CH2:16][CH2:15][C@@H:14]([NH:13][C@@H:9]([CH2:8][CH2:7][C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1)[C:10]([OH:12])=[O:11])[C:20](=[O:21])[N:22]1[CH2:23][CH2:24][CH2:25][C@H:26]1[C:27]([OH:29])=[O:28]","1.11","Log unit","-","-","1288.0","% ","-","-"
"[CH3:31][C:30]([CH3:32])([CH3:33])[C:29]1=[CH:34][CH:35]=[C:26]([CH:27]=[CH:28]1)[C@H:24]([OH:25])[CH2:23][CH2:22][CH2:21][N:18]1[CH2:17][CH2:16][CH:15]([CH2:20][CH2:19]1)[C:7]([OH:8])([C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1)[C:9]1=[CH:14][CH:13]=[CH:12][CH:11]=[CH:10]1","4.94","Log unit","-","-","8710000.0","% ","-","-"
"[Cl:20][C:19]([Cl:21])([Cl:22])[C@@H:15]([NH:16][CH:17]=[O:18])[N:12]1[CH2:11][CH2:10][N:9]([CH2:14][CH2:13]1)[C@@H:5]([NH:6][CH:7]=[O:8])[C:2]([Cl:1])([Cl:3])[Cl:4]","2.04","Log unit","-","-","10960.0","% ","-","-"
"[NH2:1][C:2]1=[C:12]([Cl:13])[C:8](=[N:7][C:5]([Cl:6])=[C:3]1[Cl:4])[C:9]([OH:10])=[O:11]","2.3","Log unit","-","-","19950.0","% ","-","-"
"[CH3:7][C:6]1=[CH:5][CH:4]=[C:2]([NH2:3])[N:1]=[CH:8]1","-0.06","Log unit","-","-","87.1","% ","-","-"
"CN1C(=O)C2=CC=CC=C2C1=O","1.31","Log unit","-","-","2042.0","% ","-","-"
"[CH3:6][CH:5]([CH3:7])[CH2:4][O:3][C:2](=[O:1])[C:8]1=[CH:20][CH:12]=[CH:11][CH:10]=[C:9]1[C:13](=[O:14])[O:15][CH2:16][CH:17]([CH3:18])[CH3:19]","5.53","Log unit","-","-","3.388E7","% ","-","-"
"[CH3:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][O:3][C:2](=[O:1])[C:12]1=[CH:28][CH:16]=[CH:15][CH:14]=[C:13]1[C:17](=[O:18])[O:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH3:27]","1.6","Log unit","-","-","3981.0","% ","-","-"
"[CH3:7][O:6][CH2:5][CH2:4][O:3][C:2](=[O:1])[C:8]1=[CH:20][CH:12]=[CH:11][CH:10]=[C:9]1[C:13](=[O:14])[O:15][CH2:16][CH2:17][O:18][CH3:19]","8.1","Log unit","-","-","1.259E10","% ","-","-"
"[CH3:2][CH:1]([CH3:3])[CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][O:9][C:10](=[O:11])[C:12]1=[C:17]([CH:16]=[CH:15][CH:14]=[CH:13]1)[C:18](=[O:19])[O:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH:26]([CH3:27])[CH3:28]","2.25","Log unit","-","-","17780.0","% ","-","-"
"[O:1]=[C:2]([O:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1)[C:10]1=[CH:24][CH:14]=[CH:13][CH:12]=[C:11]1[C:15](=[O:16])[O:17][CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]1","3.23","Log unit","-","-","169800.0","% ","-","-"
"[CH3:7][CH2:6][CH2:5][CH2:4][O:3][C:2](=[O:1])[C:8]1=[CH:20][CH:12]=[CH:11][CH:10]=[C:9]1[C:13](=[O:14])[O:15][CH2:16][CH2:17][CH2:18][CH3:19]","2.83","Log unit","-","-","67610.0","% ","-","-"
"[CH3:11][CH2:10][CH2:9][CH2:8][O:7][C:5](=[O:6])[CH2:4][O:3][C:2](=[O:1])[C:12]1=[CH:24][CH:16]=[CH:15][CH:14]=[C:13]1[C:17](=[O:18])[O:19][CH2:20][CH2:21][CH2:22][CH3:23]","6.82","Log unit","-","-","6.607E8","% ","-","-"
"[CH3:22][CH2:21][CH2:20][CH2:19][O:18][C:16](=[O:17])[C:12]1=[CH:13][CH:14]=[CH:15][CH:23]=[C:11]1[C:2](=[O:1])[O:3][CH2:4][C:5]1=[CH:10][CH:9]=[CH:8][CH:7]=[CH:6]1","5.62","Log unit","-","-","4.169E7","% ","-","-"
"CCS(=O)CCSP(=O)(OC)OC","-0.75","Log unit","-","-","17.78","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[C:15]([Cl:16])[CH:14]=[C:12]([Cl:13])[C:10]([Cl:11])=[CH:9]1","4.81","Log unit","-","-","6457000.0","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[CH:17][C:15]([CH3:16])=[C:11]([CH:10]=[CH:9]1)[N:12](=[O:13])=[O:14]","3.4","Log unit","-","-","251200.0","% ","-","-"
"CNC(=O)CSP(=O)(OC)OC","-0.75","Log unit","-","-","17.78","% ","-","-"
"[CH3:1][CH2:2][O:3][P:4](=[S:5])([O:6][CH2:7][CH3:8])[O:9][C:10]1=[N:14][N:13]([CH:12]=[N:11]1)[C:15]1=[CH:20][CH:19]=[CH:18][CH:17]=[CH:16]1","3.55","Log unit","-","-","354800.0","% ","-","-"
"[CH3:1][CH2:2][O:3][P:4](=[S:5])([O:6][CH2:7][CH3:8])[O:9][C:10]1=[CH:15][CH:14]=[C:13]([CH:12]=[CH:11]1)[N:16](=[O:17])=[O:18]","3.76","Log unit","-","-","575400.0","% ","-","-"
"CCOP(=S)(OCC)OC1=NC(F)=CC=C1","3.51","Log unit","-","-","323600.0","% ","-","-"
"CCOP(=S)(OCC)OC1=CC=C(Cl)C=C1Cl","5.14","Log unit","-","-","1.38E7","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[C:15]([Cl:16])[CH:14]=[C:12]([I:13])[C:10]([Cl:11])=[CH:9]1","5.16","Log unit","-","-","1.445E7","% ","-","-"
"[CH3:12][O:11][P:9](=[O:10])([O:13][CH3:14])[S:8][CH2:7][N:6]1[C:15](=[O:16])[O:17][C:18]2=[C:5]1[N:4]=[CH:3][C:2]([Cl:1])=[CH:19]2","1.76","Log unit","-","-","5754.0","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[C:13]([Cl:14])[CH:12]=[C:11]([CH:10]=[CH:9]1)[N:15](=[O:16])=[O:17]","3.62","Log unit","-","-","416900.0","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[C:15]([Cl:16])[CH:14]=[C:12]([Br:13])[C:10]([Cl:11])=[CH:9]1","4.88","Log unit","-","-","7586000.0","% ","-","-"
"[CH3:1][CH2:2][O:3][P:4](=[S:5])([O:6][CH2:7][CH3:8])[O:9][C:10]1=[C:17]([Cl:18])[CH:16]=[C:14]([Br:15])[C:12]([Cl:13])=[CH:11]1","5.68","Log unit","-","-","4.786E7","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[O:7][C:8]1=[CH:13][CH:12]=[C:11]([NH2:14])[CH:10]=[CH:9]1","2.6","Log unit","-","-","39810.0","% ","-","-"
"[CH3:15][O:14][C:13]1=[N:16][N:9]([CH2:8][S:7][P:2](=[S:1])([O:3][CH3:4])[O:5][CH3:6])[C:10](=[O:11])[S:12]1","2.42","Log unit","-","-","26300.0","% ","-","-"
"[CH3:4][O:3][P:2](=[S:1])([O:5][CH3:6])[S:7][CH2:8][N:9]1[N:10]=[N:11][C:12]2=[C:17]([CH:16]=[CH:15][CH:14]=[CH:13]2)[C:18]1=[O:19]","2.69","Log unit","-","-","48980.0","% ","-","-"
"[CH3:1][O:2][P:3](=[S:4])([O:5][CH3:6])[S:7][CH2:8][C:9](=[O:10])[N:11]([CH3:12])[CH:13]=[O:14]","1.47","Log unit","-","-","2951.0","% ","-","-"
"[CH3:1][CH2:2][O:3][P:4](=[S:5])([O:6][CH2:7][CH3:8])[S:9][CH2:10][S:11][CH2:12][CH3:13]","3.83","Log unit","-","-","676100.0","% ","-","-"
"COP(=O)(OC)OC(C)=CC(=O)N(C)C","-0.49","Log unit","-","-","32.36","% ","-","-"
"CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC","0.79","Log unit","-","-","616.6","% ","-","-"
"[CH3:1][O:2][P@@:3]([NH2:4])(=[O:5])[S:6][CH3:7]","-0.66","Log unit","-","-","21.88","% ","-","-"
"[CH3:1][O:2][P@:3](=[S:4])([O:5][C:6]1=[C:13]([Cl:14])[CH:12]=[C:10]([Br:11])[C:8]([Cl:9])=[CH:7]1)[C:15]1=[CH:20][CH:19]=[CH:18][CH:17]=[CH:16]1","5.88","Log unit","-","-","7.586E7","% ","-","-"
"[CH3:1][O:2][P:3](=[O:4])([O:5][CH3:6])[C@@H:7]([OH:8])[C:9]([Cl:10])([Cl:11])[Cl:12]","0.45","Log unit","-","-","281.8","% ","-","-"
"[CH3:11][C:5]([OH:6])([P:2]([OH:3])([OH:4])=[O:1])[P:7]([OH:9])([OH:10])=[O:8]","-3.49","Log unit","-","-","0.03236","% ","-","-"
"[ClH:9].[ClH:10].[NH2:1][C:2]1=[C:7]([NH2:8])[CH:6]=[CH:5][CH:4]=[CH:3]1","0.15","Log unit","-","-","141.3","% ","-","-"
"[ClH:9].[ClH:10].[NH2:1][C:2]1=[CH:8][C:6]([NH2:7])=[CH:5][CH:4]=[CH:3]1","-0.33","Log unit","-","-","46.77","% ","-","-"
"CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)(=O)=O","4.45","Log unit","-","-","2818000.0","% ","-","-"
"[CH3:20][N:19]([CH3:21])[CH2:18][CH2:17][CH2:16][N:14]1[C:15]2=[CH:1][CH:2]=[CH:3][CH:4]=[C:5]2[S:6][C:7]2=[C:13]1[CH:12]=[C:10]([Cl:11])[CH:9]=[CH:8]2","5.19","Log unit","-","-","1.549E7","% ","-","-"
"[CH:3]1=[CH:4][C:6]2=[C:5]([N:1]=[CH:2]1)[C:9]1=[C:13]([CH:14]=[CH:12][CH:11]=[N:10]1)[CH:8]=[CH:7]2","2.05","Log unit","-","-","11220.0","% ","-","-"
"CC1=C(C(=O)NC2=CC=CC=C2)S(=O)(=O)CCO1","0.74","Log unit","-","-","549.5","% ","-","-"
"[CH2:1]1[CH2:2][S:3][CH2:4][CH2:5][O:6]1","0.6","Log unit","-","-","398.1","% ","-","-"
"CNC(=O)ON=C(SC)C(=O)N(C)C","-0.48","Log unit","-","-","33.11","% ","-","-"
"[CH3:31][CH2:30][C@H:29]1[O:32][C:33](=[O:34])[C@H:35]([CH3:36])[C@H:37]([O:38][C@@H:39]2[CH2:48][C@@:44]([CH3:45])([O:46][CH3:47])[C@H:43]([OH:49])[C@@H:41]([CH3:42])[O:40]2)[C@H:50]([CH3:51])[C@H:13]([O:12][C@@H:1]2[O:2][C@@H:3]([CH3:4])[CH2:5][C@H:6]([C@H:10]2[OH:11])[N:7]([CH3:8])[CH3:9])[C@:14]([CH3:15])([OH:16])[CH2:17][C@H:18]([CH3:19])[CH2:20][N:21]([CH3:22])[C@H:23]([CH3:24])[C@@H:25]([OH:52])[C@:26]1([CH3:27])[OH:28]","0.14","Log unit","-","-","138.0","% ","-","-"
"[ClH:28].[CH3:25][CH2:24][CH2:23][CH:22]1[CH2:27][CH:19]([N:20]([CH3:26])[CH2:21]1)[C:2](=[O:1])[NH:3][CH:4]([CH:5]([CH3:7])[OH:6])[CH:8]1[O:9][CH:10]([S:11][CH3:12])[CH:13]([OH:14])[CH:15]([OH:16])[CH:17]1[OH:18]","0.56","Log unit","-","-","363.1","% ","-","-"
"[H:19][C@:18]12[CH2:20][CH2:21][C@:22]([OH:23])([C:24]#[CH:25])[C@@:2]1([CH3:1])[CH2:3][CH2:4][C@:5]1([H:6])[C:12]3=[C:11]([CH2:10][CH2:9][C@@:7]21[H:8])[CH2:17][C:15](=[O:16])[CH2:14][CH2:13]3","2.97","Log unit","-","-","93330.0","% ","-","-"
"[CH:1]1=[CH:6][C:5]2=[CH:7][C:8]3=[C:23]4[C:22]([CH:21]=[CH:20][C:19]5=[CH:18][CH:17]=[CH:16][C:15]([C:14]6=[C:9]3[CH:10]=[CH:11][CH:12]=[CH:13]6)=[C:24]45)=[C:4]2[CH:3]=[CH:2]1","7.71","Log unit","-","-","5.129E9","% ","-","-"
"ClC1=C(Cl)C2=C(C(Cl)=C1Cl)C(Cl)=C(Cl)C(Cl)=C2Cl","8.24","Log unit","-","-","1.738E10","% ","-","-"
"[H:19][C@@:17]1([OH:18])[CH2:16][C:15]2=[CH:14][CH:13]=[CH:12][C:11]([O:10][CH2:9][C@@H:7]([OH:8])[CH2:6][NH:5][C:1]([CH3:2])([CH3:3])[CH3:4])=[C:24]2[CH2:23][C@:20]1([H:22])[OH:21]","0.97","Log unit","-","-","933.3","% ","-","-"
"[O:1]=[N:2](=[O:3])[C:4]1=[CH:16][CH:8]=[CH:7][C:6]2=[C:5]1[C:12](=[CH:11][CH:10]=[CH:9]2)[N:13](=[O:14])=[O:15]","2.58","Log unit","-","-","38020.0","% ","-","-"
"[CH3:19][CH2:18][C@@:17]1([OH:20])[CH2:21][C@H:22]([O:23][C@H:24]2[CH2:51][C@@H:47]([C@@H:28]([O:29][C@H:30]3[CH2:46][C@@H:44]([OH:45])[C@@H:34]([O:35][C@H:36]4[CH2:43][CH2:42][C:40](=[O:41])[C@@H:38]([CH3:39])[O:37]4)[C@@H:32]([CH3:33])[O:31]3)[C@@H:26]([CH3:27])[O:25]2)[N:48]([CH3:49])[CH3:50])[C:52]2=[C:53]([OH:54])[C:55]3=[C:9]([CH:10]=[C:11]2[C@H:12]1[C:13](=[O:14])[O:15][CH3:16])[C:7](=[O:8])[C:6]1=[CH:5][CH:4]=[CH:3][C:2]([OH:1])=[C:58]1[C:56]3=[O:57]","2.2","Log unit","-","-","15850.0","% ","-","-"
"[ClH:35].[H:14][C:13]12[CH2:12][C:10]3([H:11])[C:31]([C:32](=[O:33])[C:34]4=[C:2]([OH:1])[CH:3]=[CH:4][CH:5]=[C:6]4[C:7]3([CH3:9])[OH:8])=[C:29]([OH:30])[C:27]1([OH:28])[C:25](=[O:26])[C:21]([C:22]([NH2:24])=[O:23])=[C:19]([OH:20])[CH:15]2[N:16]([CH3:17])[CH3:18]","-1.25","Log unit","-","-","5.623","% ","-","-"
"[H:14][C@:13]12[CH2:12][C@:10]3([H:11])[C:31](=[C:29]([OH:30])[C@@:27]1([OH:28])[C:25](=[O:26])[C:21]([C:22]([NH2:24])=[O:23])=[C:19]([OH:20])[C@@H:15]2[N:16]([CH3:17])[CH3:18])[C:32](=[O:33])[C:34]1=[C:2]([OH:1])[CH:3]=[CH:4][CH:5]=[C:6]1[C@:7]3([CH3:9])[OH:8]","-1.19","Log unit","-","-","6.457","% ","-","-"
"[H:13][C@@:12]([CH3:14])(\[CH:15]=[C:16](\[CH3:17])/[CH:18]=[CH:19]/[C@@H:20]1[NH:68][C:66](=[O:67])[C@@H:65]([CH2:69][CH2:70][CH2:71][NH:72][C:73]([NH2:75])=[NH:74])[NH:64][C:62](=[O:63])[C@@H:60]([CH3:61])[C@H:56]([NH:55][C:53](=[O:54])[C@@H:48]([CH2:49][CH:50]([CH3:51])[CH3:52])[NH:47][C:45](=[O:46])[C@@:42]([H:43])([CH3:44])[NH:41][C:39](=[O:40])[C:37](=[CH2:38])[N:35]([CH3:36])[C:33](=[O:34])[CH2:32][CH2:31][C@H:27]([NH:26][C:24](=[O:25])[C@@:21]1([H:22])[CH3:23])[C:28]([OH:30])=[O:29])[C:57]([OH:59])=[O:58])[C@:8]([H:9])([CH2:7][C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1)[O:10][CH3:11]","2.16","Log unit","-","-","14450.0","% ","-","-"
"[Cl:21][C@:9]12[C@:7]3([Cl:8])[C@@:6]4([Cl:22])[C@:16]5([Cl:17])[C@:18]([Cl:19])([C@:1]1([Cl:2])[C:3]4([Cl:4])[Cl:5])[C@@:10]2([Cl:11])[C:12]([Cl:13])([Cl:14])[C@:15]35[Cl:20]","7.24","Log unit","-","-","1.738E9","% ","-","-"
"CN1N=C(C)C(C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1OS(=O)(=O)C1=CC=C(C)C=C1","3.9","Log unit","-","-","794300.0","% ","-","-"
"CC12CCC(CC1)C(C)(C)O2","2.5","Log unit","-","-","31620.0","% ","-","-"
"[ClH:32].[CH3:28][CH2:27][CH2:26][CH2:25][C:24]1=[C:5]([C:6](=[O:7])[C:8]2=[CH:23][C:21]([I:22])=[C:12]([O:13][CH2:14][CH2:15][N:16]([CH2:17][CH3:18])[CH2:19][CH3:20])[C:10]([I:11])=[CH:9]2)[C:4]2=[C:30]([O:29]1)[CH:31]=[CH:1][CH:2]=[CH:3]2","7.57","Log unit","-","-","3.715E9","% ","-","-"
"[F:1][C:2]1=[CH:10][CH:9]=[C:5]([CH:4]=[CH:3]1)[N:6]=[C:7]=[S:8]","3.28","Log unit","-","-","190500.0","% ","-","-"
"[CH3:20][CH2:19][CH2:18][CH2:17][O:16][C:14](=[O:15])[C:13]1=[CH:1][C:2](=[CH:10][CH:11]=[CH:12]1)[C:3](=[O:4])[O:5][CH2:6][CH2:7][CH2:8][CH3:9]","4.5","Log unit","-","-","3162000.0","% ","-","-"
"O=N(=O)C1=CC=C2NC=CC2=C1","2.53","Log unit","-","-","33880.0","% ","-","-"
"[CH3:1][C:1]1=[N:1][C:1]2=[C:1]([CH2:1]1)[CH:1]=[CH:1][CH:1]=[CH:1]2","2.53","Log unit","-","-","33880.0","% ","-","-"
"O=CC1=CNC2=C1C=CC=C2","1.68","Log unit","-","-","4786.0","% ","-","-"
"[NH2:1][CH2:1][CH2:1][CH:1]1[CH:1]=[N:1][C:1]2=[C:1]1[CH:1]=[CH:1][CH:1]=[CH:1]2","1.55","Log unit","-","-","3548.0","% ","-","-"
"[CH2:1]1[CH:1]=[N:1][C:1]2=[C:1]1[CH:1]=[CH:1][CH:1]=[CH:1]2","2.14","Log unit","-","-","13800.0","% ","-","-"
"NC1=CC=C2NN=CC2=C1","0.65","Log unit","-","-","446.7","% ","-","-"
"[Cl:9][C:8]1=[CH:10][CH:11]=[CH:12][C:13]([Cl:14])=[C:7]1[N:6]=[C:5]1[NH:1][CH2:2][CH2:3][NH:4]1","3.47","Log unit","-","-","295100.0","% ","-","-"
"[Br:1][CH:1]1[N:1]=[C:1]([Br:1])[N:1]=[C:1]1[Br:1]","1.96","Log unit","-","-","9120.0","% ","-","-"
"[O:1]=[N:1](=[O:1])[C:1]1=[N:1][CH:1]=[N:1][CH2:1]1","-0.01","Log unit","-","-","97.72","% ","-","-"
"[CH3:1][N:1]([CH3:1])\[N:1]=[N:1]/[CH:1]1[N:1]=[CH:1][N:1]=[C:1]1[C:1]([NH2:1])=[O:1]","-0.24","Log unit","-","-","57.54","% ","-","-"
"[CH2:1]1[N:1]=[CH:1][CH:1]=[N:1]1","-0.08","Log unit","-","-","83.18","% ","-","-"
"[OH:1][C@H:2]1[NH:3][C@H:4]([OH:5])[C:6]([NH:7]1)([C:8]1=[CH:13][CH:12]=[CH:11][CH:10]=[CH:9]1)[C:14]1=[CH:19][CH:18]=[CH:17][CH:16]=[CH:15]1","2.47","Log unit","-","-","29510.0","% ","-","-"
"[NH:1]=[C:2]([NH:3][C:4]1=[CH:9][CH:8]=[CH:7][CH:6]=[CH:5]1)[NH:10][C:11]1=[CH:16][CH:15]=[CH:14][CH:13]=[CH:12]1","-0.05","Log unit","-","-","89.13","% ","-","-"
"[CH3:1][NH:1]\[C:1]([NH:1][CH2:1][CH2:1][S:1][CH2:1][C:1]1=[N:1][CH:1]=[N:1][CH:1]1[CH3:1])=[N:1]\[C:1]#[N:1]","0.4","Log unit","-","-","251.2","% ","-","-"
"[OH:4][CH2:3][C@@H:2]1[CH2:1][CH2:7][CH2:6][O:5]1","0.28","Log unit","-","-","190.5","% ","-","-"
"[O:1]=[CH:2][C@H:3]1[CH2:7][CH2:6][CH2:5][O:4]1","0.41","Log unit","-","-","257.0","% ","-","-"
"[ClH:14].[CH3:1][N:2]([CH3:3])\[CH:4]=[N:5]/[C:6]1=[C:12]([CH3:13])[CH:11]=[C:9]([Cl:10])[CH:8]=[CH:7]1","2.89","Log unit","-","-","77620.0","% ","-","-"
"[NH2:7][C:6]1=[C:8]2[C:9]3=[C:14]([CH:13]=[CH:12][CH:11]=[CH:10]3)[C:15]3=[CH:16][CH:17]=[CH:1][C:2]([CH:4]=[CH:5]1)=[C:3]23","4.2","Log unit","-","-","1585000.0","% ","-","-"
"[ClH:21].[CH3:19][N:18]([CH3:20])[CH2:17][CH2:16][O:1][CH:2]([C:3]1=[CH:8][CH:7]=[CH:6][CH:5]=[CH:4]1)[C:9]1=[CH:15][CH:13]=[CH:12][CH:11]=[C:10]1[CH3:14]","3.77","Log unit","-","-","588800.0","% ","-","-"
"C=CSC=C","0.85","Log unit","-","-","707.9","% ","-","-"
"[CH2:1]=[CH:2][S:3](=[O:4])(=[O:5])[CH:6]=[CH2:7]","-1.03","Log unit","-","-","9.333","% ","-","-"
"[ClH:22].[CH3:16][NH:15]\[C:14]([NH:13][CH2:12][CH2:11][S:10][CH2:9][C:8]1=[CH:7][CH:6]=[C:1]([CH2:2][N:3]([CH3:4])[CH3:5])[O:21]1)=[CH:17]/[N:18](=[O:19])=[O:20]","0.66","Log unit","-","-","457.1","% ","-","-"
"[F:11][C:10]([F:12])([F:13])[C:9](=[N:8]/[O:7][CH2:6][CH:5]1[O:1][CH2:2][CH2:3][O:4]1)\[C:14]1=[CH:20][CH:19]=[C:17]([Cl:18])[CH:16]=[CH:15]1","3.9","Log unit","-","-","794300.0","% ","-","-"
